71868,13371,250674,1,0.0533402,0.2866991,0.4938489,0.2583025,0.4600507,0.3678076
58561,10432,247918,1,0.04207843,0.2362112,0.4843343,0.2560843,0.3443448,0.3122501
111825,13544,384574,1,0.03521819,0.2907763,0.5082657,0.2590967,0.4560789,0.3298536
82021,12772,303970,1,0.0420173,0.2698326,0.4619139,0.2152573,0.4522041,0.3471334
76215,10909,249807,1,0.04366971,0.3050955,0.5128562,0.2495607,0.4544747,0.3465854
61191,11036,255306,1,0.04322656,0.2396771,0.5046875,0.2549519,0.3543282,0.29824
0,8769,462025,1,0.01897949,0,0.4520828,0.2552128,0.2113649,0.2760797
74681,13140,324703,1,0.04046775,0.2299979,0.4771788,0.266625,0.3322979,0.297131
11839,9210,264213,1,0.03485824,0.04480854,0.4058878,0.2000459,0.3162257,0.2808538
1628,11169,259317,1,0.04307084,0.006278031,0.4413707,0.2038444,0.3032001,0.2704897
0,10193,434143,1,0.02347844,0,0.4812414,0.2606298,0.1865774,0.251926
70633,13022,303862,1,0.04285498,0.2324509,0.492559,0.2652099,0.329943,0.2993051
13862,9703,268211,1,0.03617674,0.05168319,0.4234564,0.2068313,0.3219811,0.2792728
1736,9432,237105,1,0.03977985,0.007321651,0.4610078,0.2066994,0.2842636,0.2563523
0,11068,429094,1,0.02579388,0,0.4843773,0.2630341,0.1856321,0.25453
66612,13495,290584,1,0.04644096,0.2292349,0.4949056,0.2642312,0.3245791,0.2940481
12898,9668,255282,1,0.03787185,0.05052452,0.4181297,0.206808,0.3144922,0.2781289
1548,10088,233115,1,0.04327478,0.006640499,0.4399967,0.2020709,0.2937168,0.2684432
114882,16313,442840,1,0.03683723,0.259421,0.4515808,0.259579,0.4543947,0.341574
95071,15228,351598,1,0.04331082,0.2703969,0.4025353,0.2187552,0.4913424,0.3698629
0,10228,296572,1,0.03448741,0,0.3932385,0.2473237,0.2192517,0.2938444
81640,17985,317923,1,0.0565703,0.2567917,0.4604731,0.2222661,0.4058907,0.3505487
68289,9126,295180,1,0.03091673,0.231347,0.4589101,0.2582936,0.4479407,0.3412679
65977,9598,266414,1,0.03602663,0.2476484,0.4166886,0.2235458,0.477674,0.3431165
0,7866,257473,1,0.03055078,0,0.4037699,0.2566886,0.2048692,0.2720384
77011,14903,310716,1,0.04796341,0.2478501,0.4201647,0.2039,0.4187661,0.3333631
67974,8231,298032,1,0.02761784,0.2280762,0.4517059,0.2608817,0.4557816,0.3444906
64483,9103,272698,1,0.03338125,0.236463,0.4052244,0.2289969,0.4908926,0.3505293
0,7056,252851,1,0.02790576,0,0.4185046,0.2637737,0.192411,0.2575296
78213,15294,323736,1,0.0472422,0.241595,0.4191314,0.209451,0.4215232,0.3366487
68995,7148,272953,1,0.02618766,0.2527725,0.4401889,0.2731757,0.5178637,0.3253981
68348,12230,241351,1,0.05067309,0.2831892,0.4009292,0.2152487,0.5298098,0.329889
0,6289,224444,1,0.02802035,0,0.3115702,0.1770269,0.2435734,0.2466184
55765,15668,278186,1,0.05632203,0.2004594,0.4673602,0.2078404,0.3954617,0.2888499
51803,10088,201915,1,0.04996162,0.2565584,0.5669697,0.2628823,0.3908737,0.3385616
61776,17035,261550,1,0.06513095,0.2361919,0.4777769,0.2366864,0.4324389,0.3596101
0,16644,308185,1,0.05400652,0,0.3871246,0.2706957,0.2129254,0.2534186
104316,20205,495001,1,0.0408181,0.210739,0.3888692,0.2294702,0.4662821,0.3472518
56444,10195,164302,1,0.06205037,0.3435381,0.6262872,0.2391538,0.421484,0.3528297
33578,11691,197978,1,0.05905202,0.1696047,0.5413891,0.2435377,0.3481965,0.3387617
0,12830,246046,1,0.05214472,0,0.4582579,0.2945425,0.2086523,0.2461771
98459,15637,403167,1,0.03878542,0.2442139,0.4748722,0.2376416,0.460008,0.3567082
136369,18126,559061,1,0.03242222,0.2439251,0.4416536,0.2126862,0.4467982,0.3374453
0,18407,390063,1,0.04718981,0,0.3241155,0.2301718,0.32115,0.2996159
78292,12564,321948,1,0.03902493,0.2431821,0.4371439,0.2369771,0.4867205,0.3606945
80766,11236,265636,1,0.04229848,0.3040476,0.553864,0.2540698,0.4381621,0.3347714
0,2958,446353,0,0.006627042,0,0.256558,0.08034609,0.3211719,0.2397964
0,2822,288370,0,0.009786039,0,0.2327865,0.0877337,0.3632901,0.2732845
0,1906,217311,0,0.00877084,0,0.2596211,0.07851948,0.3133192,0.2304564
41644,9112,194228,1,0.04691394,0.2144078,0.5436178,0.2399784,0.371858,0.3355055
0,2530,214724,0,0.01178257,0,0.2100442,0.08938925,0.4227764,0.2443741
46611,6585,166120,1,0.03964002,0.2805863,0.347029,0.2043915,0.6448448,0.3196579
0,2684,173587,0,0.01546199,0,0.210586,0.09092256,0.4437507,0.2466977
0,2414,174999,0,0.01379436,0,0.2381965,0.08403018,0.3943082,0.2160905
80174,12950,326682,1,0.039641,0.2454191,0.3854593,0.2176542,0.5023205,0.3322726
0,2695,308248,0,0.00874296,0,0.2266658,0.09652836,0.3544393,0.2753565
0,2776,287202,0,0.009665671,0,0.2264488,0.09783968,0.3427466,0.2800505
0,3598,347778,0,0.01034568,0,0.2547614,0.1033611,0.3131069,0.2756863
131640,14655,535581,1,0.02736281,0.2457892,0.4107789,0.2186122,0.457587,0.3443745
0,3521,469851,0,0.007493865,0,0.2599407,0.09067753,0.3144934,0.2614575
0,4762,469699,0,0.01013841,0,0.2442665,0.1054996,0.3517191,0.3078678
0,6041,523608,0,0.01153726,0,0.297047,0.1007884,0.2806111,0.2587961
95797,12659,380410,1,0.03327725,0.2518257,0.4355623,0.2248374,0.424255,0.3515724
6961,3212,272115,0,0.01180383,0.0255811,0.2703637,0.1090537,0.3448833,0.2814045
0,2523,206526,0,0.01221638,0,0.251995,0.1026753,0.3406407,0.2816636
0,2341,200301,0,0.01168741,0,0.2763262,0.09606015,0.3147987,0.2591562
37085,7832,151309,1,0.05176163,0.2450945,0.4655743,0.2369763,0.4656238,0.3379338
0,1464,146084,0,0.01002163,0,0.3146153,0.102566,0.3088904,0.2695176
545,6103,142507,1,0.04282597,0.003824373,0.3669806,0.196809,0.4040713,0.3081896
0,1388,137961,0,0.01006081,0,0.2851476,0.09073365,0.3107054,0.255381
40344,7302,146926,1,0.04969849,0.2745872,0.4442195,0.2811201,0.4490005,0.3095821
15,6739,153075,1,0.04402417,9.799118E-05,0.362954,0.1949653,0.3883613,0.3018972
0,3366,168678,1,0.01995518,0,0.391288,0.1929208,0.2385983,0.281512
651,2265,228169,0,0.009926853,0.002853148,0.3423062,0.09790248,0.2620881,0.227744
0,1565,157332,0,0.009947118,0,0.288157,0.08622228,0.2916634,0.2406588
53062,6484,213293,1,0.0303995,0.2487752,0.4649312,0.2232396,0.4269067,0.3114302
0,1794,135676,0,0.01322268,0,0.3027122,0.09600501,0.3061904,0.2659546
746,6192,124901,1,0.04957526,0.00597273,0.3804734,0.1754119,0.3534701,0.2654578
14,6229,141466,1,0.04403178,9.896371E-05,0.365346,0.1816663,0.3619024,0.2817942
0,3027,160401,1,0.01887145,0,0.392883,0.1853213,0.2218544,0.2634935
617,2405,222067,0,0.01083007,0.002778441,0.3476052,0.09442398,0.2503892,0.2200597
53520,6356,230726,1,0.02754783,0.2319635,0.444054,0.2337026,0.4548952,0.3329138
0,1386,157362,0,0.008807717,0,0.2770287,0.09339882,0.3158089,0.2798978
38129,6674,143671,1,0.04645336,0.2653911,0.4392991,0.2779159,0.4536674,0.3151985
0,1370,137109,0,0.00999205,0,0.2808064,0.09034222,0.3119754,0.2640466
33323,7420,144621,1,0.05130652,0.2304161,0.4520981,0.2348083,0.4699166,0.3391098
32111,7631,152433,1,0.05006134,0.2106565,0.4314313,0.2391981,0.489334,0.3501712
0,1189,133271,0,0.008921671,0,0.2863845,0.08372276,0.2921641,0.2470102
38966,7432,152200,1,0.04883049,0.2560184,0.4285196,0.2803893,0.4645104,0.3254715
0,1319,158494,0,0.008322082,0,0.2855791,0.09036749,0.30085,0.2707717
54759,6812,231233,1,0.02945946,0.2368131,0.4532182,0.2287632,0.432201,0.3250861
983,2436,238358,0,0.01021992,0.004124049,0.3433869,0.107822,0.2723485,0.2543695
0,3127,172839,1,0.01809198,0,0.3802986,0.1900853,0.2553248,0.3044687
118,6495,141309,1,0.0459631,0.0008350494,0.3776841,0.1846499,0.3480141,0.2755029
823,6704,135540,1,0.04946141,0.006072008,0.3735631,0.1848935,0.3731501,0.2894044
0,1214,136723,0,0.008879267,0,0.3168233,0.0960253,0.2977036,0.2652724
33588,6667,135221,1,0.04930447,0.2483934,0.5491706,0.2298004,0.3798226,0.3217803
395,2133,135432,0,0.0157496,0.002916593,0.2648158,0.08761981,0.3481094,0.2665408
35125,4746,152771,1,0.0310661,0.2299193,0.4429971,0.24904,0.4183271,0.2985125
0,2576,181327,0,0.01420638,0,0.263602,0.08065188,0.3205086,0.2558283
56762,5517,284786,1,0.01937244,0.1993146,0.4552254,0.2169839,0.3929506,0.30299
10082,2853,202316,0,0.0141017,0.04983294,0.3417989,0.126427,0.3279301,0.2465494
0,2817,129939,1,0.0216794,0,0.3846834,0.2164289,0.2504956,0.2890021
113,3977,102241,1,0.03889829,0.001105232,0.3652658,0.1816982,0.3150999,0.2607078
779,3832,91217,1,0.04200971,0.008540074,0.361793,0.1717931,0.3466602,0.2849484
525,1708,87811,0,0.01945087,0.00597875,0.2906351,0.08324931,0.3252049,0.2269246
43585,6969,164020,1,0.04248872,0.2657298,0.4807521,0.2149611,0.4741603,0.3360098
0,1220,138884,0,0.008784309,0,0.2937111,0.08143546,0.325453,0.24937
32059,4397,135516,1,0.03244635,0.2365699,0.4249245,0.2445191,0.4256361,0.2979806
0,1098,139453,0,0.007873621,0,0.3006223,0.08308953,0.3058745,0.240222
39229,4376,187691,1,0.02331492,0.2090084,0.4700165,0.2210037,0.3964287,0.3114919
8680,2004,137807,0,0.01454208,0.06298664,0.3575668,0.1269149,0.3435822,0.2470002
0,1357,103561,1,0.01310339,0,0.4149183,0.2229705,0.2510877,0.2749886
1730,3723,91615,1,0.04063745,0.01888337,0.3642585,0.1615776,0.3560128,0.2541769
1126,3403,93820,1,0.03627158,0.01200171,0.3789605,0.188444,0.3529592,0.2877387
2969,1855,105974,0,0.01750429,0.02801631,0.3211877,0.09875259,0.346423,0.2434812
73222,10766,298430,1,0.03607546,0.2453574,0.4047845,0.1975589,0.4580765,0.3469597
0,1610,210076,0,0.007663893,0,0.2981082,0.1016791,0.2991779,0.2815486
54752,9113,176857,1,0.0515275,0.3095835,0.4459731,0.2741402,0.4750129,0.3305496
0,1278,147259,0,0.008678587,0,0.3169699,0.1058591,0.3012173,0.2849194
43882,7080,158238,1,0.04474273,0.2773165,0.5091202,0.2300196,0.4409732,0.3425764
226,1763,144993,0,0.01215921,0.001558696,0.3707834,0.08798712,0.2332684,0.181187
0,2237,142939,1,0.01565003,0,0.4281257,0.2092415,0.2290532,0.2861764
459,6076,150052,1,0.04049263,0.003058939,0.3854011,0.1712666,0.3589008,0.2884901
1921,7702,169153,1,0.04553274,0.01135658,0.3976645,0.1643463,0.3393758,0.28375
0,1831,218414,0,0.008383162,0,0.3577524,0.093905,0.2572547,0.2280212
0,2111,446354,0,0.00472943,0,0.2828426,0.09113869,0.3312478,0.2724117
67701,11443,239548,1,0.04776913,0.2826198,0.571135,0.2829465,0.4691828,0.3575329
53192,10530,186698,1,0.05640125,0.2849093,0.5772287,0.281892,0.44833,0.3587034
26843,7046,151697,1,0.04644785,0.1769514,0.5163233,0.2778155,0.3361484,0.3187242
10357,2443,144456,0,0.01691172,0.07169657,0.3325589,0.1717052,0.3171341,0.24421
0,1507,162036,0,0.009300402,0,0.2750813,0.09347267,0.3077992,0.2673903
2500,8789,182433,1,0.04817659,0.01370366,0.4396576,0.2362672,0.347327,0.2995027
0,1783,243780,0,0.007313971,0,0.2664713,0.08947535,0.3308579,0.2825053
2724,14676,326568,1,0.0449401,0.008341295,0.3521259,0.1947558,0.3706595,0.2788003
0,18202,574790,1,0.03166722,0,0.3629187,0.2252934,0.2536162,0.2650833
0,2077,409396,0,0.005073328,0,0.277877,0.08108091,0.3125717,0.247806
0,1574,227041,0,0.006932668,0,0.2607025,0.07968184,0.3254658,0.2540468
49057,9383,179962,1,0.05213878,0.2725964,0.5639606,0.2880344,0.4555883,0.3659264
27753,7345,148875,1,0.04933669,0.1864181,0.5247383,0.276023,0.3320273,0.3131298
8760,2195,132064,0,0.01662073,0.06633148,0.3255929,0.166218,0.3044603,0.2325803
0,1493,148545,0,0.01005083,0,0.2774936,0.09084915,0.2988074,0.2618757
2239,8515,176563,1,0.04822641,0.01268103,0.4305392,0.2349279,0.3499406,0.3086705
0,1733,221556,0,0.00782195,0,0.2740417,0.08222298,0.3029609,0.256152
2402,12143,303150,1,0.04005608,0.00792347,0.3539003,0.1922191,0.3539253,0.2682849
0,14811,541497,1,0.02735195,0,0.3651132,0.2212148,0.2292117,0.2369011
0,2122,456575,0,0.004647648,0,0.3904851,0.1059035,0.2702389,0.2504623
0,11933,292320,1,0.0408217,0,0.4201613,0.2586179,0.2727893,0.2735482
0,1668,261848,0,0.006370108,0,0.3025947,0.08691043,0.3337657,0.2675211
54081,8786,217398,1,0.04041436,0.2487649,0.528431,0.2655254,0.3707367,0.304245
49865,8690,236209,1,0.03678945,0.2111054,0.486747,0.256395,0.4421289,0.3595275
65043,10891,301519,1,0.03612044,0.2157177,0.5109084,0.2579347,0.4241222,0.3471072
3608,10918,320349,1,0.03408158,0.01126272,0.4144814,0.2243551,0.3814578,0.3127358
0,2087,365414,0,0.00571133,0,0.319154,0.0849185,0.3040906,0.2588485
97063,12077,445058,1,0.02713579,0.2180907,0.500986,0.2603396,0.4477154,0.3361624
8138,17352,671007,1,0.02585964,0.01212804,0.4300581,0.143857,0.2956434,0.2317764
0,2374,433278,0,0.005479161,0,0.3819057,0.1004682,0.2659405,0.2447449
0,9900,295628,1,0.03348803,0,0.3981386,0.2545165,0.296248,0.2959991
0,1657,249147,0,0.006650692,0,0.3020692,0.08188125,0.3171328,0.2515635
53679,7486,238803,1,0.03134802,0.2247836,0.4817409,0.287093,0.4250855,0.3388578
46796,8033,216383,1,0.03712399,0.2162647,0.507902,0.2437496,0.3954396,0.3352275
63814,10205,289452,1,0.03525628,0.2204649,0.517916,0.2515063,0.4013674,0.3311939
3057,10054,304856,1,0.0329795,0.01002769,0.4252607,0.2169771,0.3397053,0.2794281
0,2245,348016,0,0.006450853,0,0.3169682,0.07797155,0.2791773,0.2281636
93921,8811,453908,1,0.01941142,0.2069164,0.4736652,0.2667899,0.4747305,0.3436022
6107,14808,646650,1,0.02289956,0.009444058,0.4160503,0.1400832,0.2955084,0.2278388
0,2799,431213,0,0.006490992,0,0.2852137,0.07117845,0.2948076,0.2224881
0,15216,245339,1,0.06202031,0,0.460928,0.2866696,0.2051108,0.2624012
0,1997,195227,0,0.01022912,0,0.2651532,0.08297361,0.3384902,0.2548586
28929,9133,152042,1,0.06006893,0.1902698,0.5280269,0.2563063,0.3284908,0.2962931
44028,9896,145418,1,0.0680521,0.3027686,0.5872542,0.2384825,0.3940407,0.3320161
28782,6374,127250,1,0.05009037,0.2261847,0.5300854,0.2469096,0.3827898,0.3359208
2135,8374,147944,1,0.0566025,0.01443114,0.4060867,0.2329942,0.3888544,0.3198671
0,2086,175964,0,0.0118547,0,0.2774918,0.07861072,0.3156061,0.2363359
55446,13885,238088,1,0.05831877,0.2328803,0.5082886,0.2667567,0.4112283,0.3409286
1085,14826,392477,1,0.03777546,0.002764493,0.3496443,0.1654635,0.3239184,0.2447667
61973,10277,240471,1,0.04273696,0.2577151,0.4259282,0.2337585,0.5188648,0.3393189
28800,7498,176580,1,0.04246234,0.1630989,0.3933102,0.2487753,0.4909455,0.3569991
785,5915,155072,1,0.03814357,0.005062165,0.3247242,0.1833899,0.4169204,0.3103358
54556,8216,202699,1,0.04053301,0.2691478,0.4048898,0.2969047,0.5357242,0.3342372
0,1283,201672,0,0.006361815,0,0.2653264,0.0804192,0.3264478,0.2555613
0,1248,165746,0,0.007529594,0,0.2712285,0.08784244,0.3425652,0.2723076
37383,7319,176025,1,0.04157932,0.2123732,0.4887558,0.2659437,0.411064,0.3395477
0,6038,204892,1,0.02946918,0,0.4225294,0.2496714,0.2277318,0.2887265
0,1450,266814,0,0.005434497,0,0.3124824,0.09798564,0.299588,0.2682447
167,5554,222504,1,0.02496135,0.0007505483,0.367027,0.1686524,0.3192532,0.269749
22364,5749,128396,1,0.04477554,0.1741799,0.4655639,0.2541555,0.449081,0.3277298
41177,7419,199885,1,0.03711634,0.2060035,0.5025005,0.2687268,0.4363343,0.3326962
3257,3197,109164,1,0.02928621,0.02983584,0.3927855,0.2214222,0.3555238,0.2775868
35374,4486,166966,1,0.02686775,0.2118635,0.4684767,0.2873977,0.4302986,0.2945931
0,1986,106044,0,0.01872808,0,0.2762107,0.08094539,0.3230065,0.2385069
0,1734,153439,0,0.01130091,0,0.2718653,0.07189121,0.3042106,0.2237929
0,1860,153497,1,0.0121175,0,0.4774526,0.2663998,0.1901728,0.2451432
14213,3513,110380,1,0.03182642,0.1287643,0.4829099,0.2584809,0.3144114,0.2972595
0,2968,197662,0,0.01501553,0,0.3156244,0.0837674,0.272842,0.2095486
0,4528,138602,0,0.03266908,0,0.4066923,0.2084854,0.2457532,0.2178961
0,3600,904691,0,0.003979259,0,0.2873115,0.08555207,0.3212512,0.2666174
0,5150,848168,0,0.00607191,0,0.2981426,0.09574849,0.2999016,0.2695913
0,4785,797505,0,0.005999962,0,0.3517883,0.1009016,0.2473922,0.2256389
5869,12061,444880,1,0.02711068,0.01319232,0.3432849,0.1914158,0.3817579,0.3041352
0,1980,244153,0,0.008109669,0,0.2441845,0.07884432,0.3504958,0.2501308
0,7274,191773,1,0.03793026,0,0.5223259,0.2596926,0.1486451,0.216853
0,4020,159046,0,0.02527571,0,0.3097787,0.1635605,0.2898252,0.2053413
20044,6422,150763,1,0.04259666,0.1329504,0.527027,0.2743807,0.2975878,0.287221
5444,3192,115002,0,0.02775604,0.04733831,0.277026,0.1274465,0.3859371,0.2273123
32120,6351,122569,1,0.05181571,0.2620565,0.5422551,0.2851557,0.423943,0.3405659
126,2140,147583,0,0.01450032,0.0008537569,0.2908418,0.1260466,0.3168976,0.2284342
32904,7233,192313,1,0.03761056,0.1710961,0.4393873,0.2251434,0.386273,0.3342908
933,12112,322878,1,0.03751262,0.002889636,0.3515074,0.1888717,0.3624242,0.2625848
6194,12786,429469,1,0.02977165,0.01442246,0.358167,0.1883575,0.3496397,0.2849056
0,2082,250855,0,0.008299615,0,0.2517259,0.07814804,0.3449385,0.256309
0,6624,194941,1,0.03397951,0,0.5267319,0.2610657,0.1522153,0.2288066
0,4113,162727,0,0.02527546,0,0.3248003,0.1726572,0.2873692,0.2238392
20674,6859,157471,1,0.04355723,0.1312877,0.5374461,0.2701949,0.2837074,0.2741205
4503,2799,112687,0,0.02483871,0.03996024,0.2795899,0.1256524,0.3871262,0.2446629
31831,6331,121342,1,0.05217484,0.2623247,0.5689649,0.278077,0.3961926,0.3274333
130,2348,143578,0,0.01635348,0.0009054312,0.2968102,0.1090951,0.3026414,0.2111502
29927,6603,197416,1,0.03344714,0.1515936,0.4358536,0.2349812,0.3968565,0.3447905
781,11724,308635,1,0.03798662,0.002530497,0.3681939,0.1834216,0.331864,0.243024
0,2203,455148,0,0.004840184,0,0.2701828,0.08158719,0.2985458,0.2467183
0,2085,279145,0,0.007469236,0,0.2455954,0.07686707,0.3229217,0.2473393
0,2102,235594,0,0.008922129,0,0.2446339,0.08013617,0.3399492,0.2534957
0,2217,196516,0,0.01128152,0,0.2599708,0.08050316,0.3338197,0.2389502
0,2214,192037,0,0.01152903,0,0.2655751,0.08669672,0.344556,0.2409049
0,2149,350181,0,0.006136826,0,0.2825579,0.08434916,0.299446,0.2454254
0,2042,227317,0,0.00898305,0,0.2578121,0.08699866,0.3290231,0.2686829
0,5024,177721,1,0.02826903,0,0.452377,0.2481587,0.1885459,0.2575892
0,2031,163483,0,0.01242331,0,0.2636414,0.1112109,0.3355138,0.2638713
0,2126,140587,0,0.01512231,0,0.2570111,0.08027894,0.3430282,0.2357473
0,2149,395269,0,0.005436804,0,0.2818204,0.07572182,0.2765183,0.2299072
52027,11127,232789,1,0.04779865,0.2234942,0.376425,0.2289704,0.5458297,0.3461263
0,2135,329106,0,0.006487272,0,0.2923901,0.08880121,0.2978043,0.2557038
320,2437,199234,0,0.01223185,0.001606152,0.2713908,0.08450755,0.3079096,0.253897
1759,7532,154987,1,0.04859762,0.01134934,0.3974099,0.2068332,0.3481762,0.2929537
0,1907,185206,0,0.01029664,0,0.2566456,0.06645706,0.2989664,0.2175996
868,8858,163213,1,0.05427264,0.005318204,0.4475335,0.2205064,0.3303221,0.2862687
298,2641,134524,0,0.01963218,0.002215218,0.2593594,0.08568203,0.3280813,0.2462981
0,2234,117979,0,0.01893557,0,0.2571974,0.07216787,0.3253931,0.2227459
0,2199,153268,0,0.01434742,0,0.2671126,0.08172887,0.3398266,0.2428183
0,2695,361607,0,0.007452842,0,0.2947382,0.08912613,0.2984149,0.2524768
0,2466,281347,0,0.008764977,0,0.2764865,0.08812944,0.3102775,0.2667543
0,3004,303697,0,0.009891438,0,0.281698,0.09035974,0.2913195,0.2553768
5332,20990,383195,1,0.05477629,0.01391459,0.4386157,0.2232552,0.3510523,0.2918642
0,2910,466900,0,0.006232598,0,0.2714113,0.07789711,0.2881272,0.2530085
1457,14889,349228,1,0.04263404,0.00417206,0.3546216,0.2009369,0.3781066,0.3170572
0,2667,459805,0,0.005800285,0,0.2886689,0.09462377,0.2869397,0.2751475
153572,16840,570661,1,0.02950964,0.2691125,0.4018973,0.1996278,0.4623072,0.3191808
0,4044,864753,0,0.00467648,0,0.3528591,0.09922188,0.2075936,0.2070232
0,2059,557634,0,0.003692386,0,0.3443139,0.09264594,0.2186935,0.2122792
0,6030,435376,0,0.0138501,0,0.2413729,0.07302988,0.3011287,0.2286457
55776,10693,216136,1,0.04947348,0.2580597,0.4917268,0.2376382,0.4636419,0.3446245
0,2860,151603,0,0.01886506,0,0.2420068,0.07466017,0.3073265,0.2262077
47,6674,123322,1,0.05411849,0.0003811161,0.4821014,0.2513389,0.2871976,0.277648
20713,6532,103465,1,0.06313246,0.2001933,0.6282747,0.2655326,0.350844,0.2976204
15760,5267,92296,1,0.0570664,0.170755,0.5194832,0.2890865,0.3023317,0.2731149
0,3987,118663,0,0.03359935,0,0.2477074,0.09742144,0.3082391,0.2328372
2784,6628,160447,1,0.04130959,0.01735152,0.4665557,0.2403033,0.3059444,0.2721504
42395,11880,237592,1,0.05000168,0.1784361,0.4688288,0.2612808,0.3892426,0.3333713
0,8399,430048,1,0.01953038,0,0.4040639,0.2309837,0.1960138,0.2373717
0,3256,677716,0,0.004804372,0,0.2514675,0.07581308,0.3078603,0.2558837
75141,11995,297217,1,0.04035772,0.2528153,0.5305374,0.2369239,0.421042,0.3469527
972,4004,208501,0,0.01920374,0.004661848,0.252368,0.08334766,0.3437182,0.2687487
89,6635,137622,1,0.04821177,0.0006466989,0.5402281,0.2495358,0.2295645,0.2336719
24006,8542,136605,1,0.06253065,0.175733,0.6375077,0.2598764,0.3515197,0.2810749
13548,4729,105093,1,0.04499824,0.1289144,0.523338,0.2881504,0.2922273,0.2625169
63,4891,136770,0,0.03576077,0.0004606273,0.2822311,0.1160647,0.3287402,0.2341858
7673,6702,181714,1,0.03688213,0.0422257,0.484761,0.244449,0.2966221,0.2750895
41855,10403,267334,1,0.03891387,0.1565644,0.4908532,0.2516964,0.3255176,0.3136528
0,11595,574738,1,0.02017441,0,0.4269677,0.2546681,0.2049237,0.262698
0,21284,1013346,1,0.02100368,0,0.4079986,0.2464729,0.217627,0.2449368
80136,16667,459933,1,0.03623789,0.1742341,0.5019447,0.2432323,0.3596945,0.3298177
8307,11864,291341,1,0.04072204,0.02851298,0.47463,0.2418398,0.2908187,0.273803
184,3600,199891,0,0.01800982,0.0009205017,0.3272254,0.09912463,0.2560026,0.2012826
22425,7565,157966,1,0.04789005,0.1419609,0.5278817,0.2799204,0.298044,0.2958077
28161,8539,110747,0,0.07710367,0.2542823,0.6596118,0.2508087,0.3368912,0.3035464
1072,7143,134603,1,0.05306717,0.007964161,0.5038835,0.2384866,0.2705218,0.252854
0,1722,167328,0,0.01029116,0,0.2867246,0.08040117,0.2981571,0.2420807
59285,10409,252616,1,0.04120483,0.2346843,0.5084587,0.2502126,0.4343503,0.3518138
0,2608,487927,0,0.005345062,0,0.2950358,0.07324711,0.2963549,0.218124
0,19081,874094,1,0.02182946,0,0.395682,0.225423,0.2228329,0.240687
117980,14683,541613,1,0.02710976,0.2178308,0.4629057,0.2312929,0.4264654,0.3321629
0,1903,272274,0,0.006989283,0,0.2833842,0.08863194,0.3265833,0.2654093
4917,13853,434039,1,0.03191649,0.01132848,0.3993132,0.2261631,0.3582284,0.3069378
0,2332,282196,0,0.00826376,0,0.3005359,0.08610113,0.2828114,0.2390697
49709,8334,193653,1,0.04303574,0.2566911,0.5542102,0.2217322,0.412406,0.3391174
50,2279,147029,0,0.01550034,0.000340069,0.3054477,0.09480962,0.3050705,0.2582294
1549,8808,206836,1,0.04258446,0.007489025,0.4393176,0.2259344,0.3191531,0.2842079
0,2923,162939,0,0.01793923,0,0.3231182,0.08921318,0.2687199,0.2228495
0,2480,125285,0,0.01979487,0,0.3121792,0.09670148,0.2838778,0.2441877
0,1787,309119,0,0.005780945,0,0.2952864,0.1115932,0.3381857,0.2432677
0,1243,163080,0,0.007622026,0,0.2772119,0.09926867,0.3455366,0.2297712
0,1193,150107,0,0.007947664,0,0.2538364,0.1052139,0.3800936,0.2586302
